time,field_name,field_value
1690200900985,pressure,999.3
1690201201020,pressure,999.3
1690201501058,pressure,999.2
1690201801094,pressure,999.2
1690202101127,pressure,999.1
1690202401167,pressure,999.2
1690202701197,pressure,999.0
1690203001228,pressure,999.0
1690203301265,pressure,998.8
1690203601299,pressure,998.7
1690203901333,pressure,998.6
1690204201374,pressure,998.5
1690204501421,pressure,998.4
1690204801454,pressure,998.3
1690205101490,pressure,998.4
1690205401525,pressure,998.5
1690205701567,pressure,998.4
1690206001600,pressure,998.3
1690206301633,pressure,998.2
1690206601664,pressure,998.2
1690206901698,pressure,998.1
1690207201730,pressure,997.8
1690207501779,pressure,997.8
1690207801818,pressure,997.8
1690208101848,pressure,997.7
1690208401881,pressure,997.8
1690208701918,pressure,997.9
1690209001956,pressure,997.7
1690209301996,pressure,997.8
1690209602042,pressure,997.9
1690209902082,pressure,997.9
1690210202136,pressure,998.0
1690210502172,pressure,998.0
1690210802205,pressure,997.9
1690211102250,pressure,997.9
1690211402280,pressure,997.8
1690211702312,pressure,997.7
1690212002353,pressure,997.7
1690212302398,pressure,997.8
1690212662440,pressure,997.6
1690213022479,pressure,997.6
1690213382518,pressure,997.5
1690213682568,pressure,997.4
1690213982616,pressure,997.5
1690214282657,pressure,997.5
1690214582694,pressure,997.5
1690214882729,pressure,997.5
1690215182765,pressure,997.5
1690215482803,pressure,997.4
1690215782838,pressure,997.4
1690216082871,pressure,997.4
1690216673783,pressure,997.3
1690216973820,pressure,997.3
1690217273856,pressure,997.2
1690217573897,pressure,997.2
1690217873930,pressure,997.2
1690218173963,pressure,997.2
1690218473996,pressure,997.1
1690218774030,pressure,997.2
1690219074068,pressure,997.1
1690219374112,pressure,997.1
1690219674149,pressure,997.1
1690219974183,pressure,997.0
1690220274217,pressure,997.0
1690220574250,pressure,997.1
1690220874283,pressure,997.0
1690221174318,pressure,997.0
1690221474355,pressure,997.1
1690221774390,pressure,997.0
1690222074424,pressure,997.1
1690222374460,pressure,997.1
1690222674490,pressure,997.0
1690223034531,pressure,996.9
1690223334569,pressure,997.0
1690223634608,pressure,997.0
1690223934646,pressure,996.9
1690224234690,pressure,996.9
1690224534722,pressure,997.0
1690224834761,pressure,997.0
1690225134797,pressure,997.1
1690225434830,pressure,997.0
1690225734868,pressure,997.0
1690226034906,pressure,996.9
1690226334948,pressure,997.0
1690226635004,pressure,997.0
1690226935035,pressure,997.0
1690227235067,pressure,997.0
1690227535099,pressure,997.1
1690227835133,pressure,997.1
1690228135170,pressure,997.1
1690228435204,pressure,997.0
1690228735249,pressure,997.0
1690229035283,pressure,997.0
1690229335325,pressure,997.1
1690229695362,pressure,997.0
1690229995394,pressure,997.0
1690230295432,pressure,996.9
1690230595479,pressure,996.9
1690230895519,pressure,997.0
1690231195552,pressure,996.9
1690231495584,pressure,996.8
1690231795620,pressure,996.8
1690232095657,pressure,996.7
1690232395694,pressure,996.7
1690232695736,pressure,996.8
1690232995777,pressure,996.7
1690233295820,pressure,996.8
1690233595859,pressure,996.7
1690233895894,pressure,996.6
1690234195936,pressure,996.5
1690234495968,pressure,996.4
1690234796008,pressure,996.4
1690235096041,pressure,996.4
1690235456083,pressure,996.5
1690235756121,pressure,996.5
1690236056156,pressure,996.6
1690236356190,pressure,996.6
1690236656238,pressure,996.6
1690236956272,pressure,996.5
1690237256314,pressure,996.6
1690237556351,pressure,996.5
1690237856386,pressure,996.6
1690238216431,pressure,996.5
1690238516489,pressure,996.4
1690238816525,pressure,996.3
1690239116560,pressure,996.2
1690239416593,pressure,996.1
1690239716630,pressure,996.1
1690240016667,pressure,996.1
1690240316710,pressure,996.2
1690240616748,pressure,996.1
1690240916784,pressure,996.2
1690241216819,pressure,996.2
1690241516855,pressure,996.2
1690241816894,pressure,996.1
1690242116929,pressure,996.2
1690242416962,pressure,996.1
1690242716998,pressure,996.1
1690243017036,pressure,996.0
1690243317074,pressure,995.9
1690243617107,pressure,995.8
1690243917138,pressure,995.7
1690244217175,pressure,995.6
1690244517215,pressure,995.6
1690244817262,pressure,995.6
1690245117294,pressure,995.8
1690245417330,pressure,995.6
1690245717360,pressure,995.6
1690246017394,pressure,995.7
1690246317432,pressure,995.6
1690246617470,pressure,995.5
1690246917504,pressure,995.4
1690247217537,pressure,995.5
1690247517574,pressure,995.4
1690247817608,pressure,995.4
1690248117647,pressure,995.4
1690248417679,pressure,995.4
1690248717723,pressure,995.5
1690249017761,pressure,995.4
1690249317794,pressure,995.4
1690249617825,pressure,995.4
1690249917862,pressure,995.5
1690250217901,pressure,995.5
1690250517935,pressure,995.5
1690250817970,pressure,995.5
1690251118002,pressure,995.4
1690251418045,pressure,995.5
1690251718083,pressure,995.5
1690252018119,pressure,995.4
1690252318150,pressure,995.3
1690252618185,pressure,995.2
1690252918221,pressure,995.4
1690253218260,pressure,995.4
1690253518292,pressure,995.2
1690253818330,pressure,995.2
1690254118365,pressure,995.2
1690254418404,pressure,995.2
1690254718438,pressure,995.2
1690255018472,pressure,995.2
1690255318503,pressure,995.2
1690255618534,pressure,995.2
1690255918566,pressure,995.2
1690256218597,pressure,995.1
1690256518635,pressure,995.1
1690256818674,pressure,995.1
1690257118712,pressure,995.2
1690257418744,pressure,995.3
1690257718779,pressure,995.3
1690258018812,pressure,995.2
1690258318843,pressure,995.3
1690258618878,pressure,995.2
1690258918916,pressure,995.3
1690259218953,pressure,995.3
1690259518987,pressure,995.3
1690259819019,pressure,995.4
1690260119054,pressure,995.4
1690260419088,pressure,995.3
1690260719124,pressure,995.4
1690261019156,pressure,995.5
1690261319194,pressure,995.5
1690261619227,pressure,995.6
1690261919263,pressure,995.6
1690262219296,pressure,995.8
1690262519339,pressure,995.8
1690262819373,pressure,995.8
1690263119408,pressure,995.8
1690263419443,pressure,995.8
1690263719476,pressure,995.8
1690264019508,pressure,995.8
1690264319541,pressure,995.9
1690264619575,pressure,995.9
1690264919613,pressure,995.9
1690265219654,pressure,995.9
1690265888906,pressure,996.0
1690266188938,pressure,996.0
1690266488973,pressure,996.0
1690266789012,pressure,996.1
1690267089049,pressure,996.0
1690267389083,pressure,996.0
1690267689114,pressure,996.0
1690267989146,pressure,996.1
1690268289179,pressure,996.1
1690268589213,pressure,996.1
1690268889243,pressure,996.1
1690269189282,pressure,996.1
1690269489314,pressure,996.1
1690269789346,pressure,996.2
1690270089393,pressure,996.1
1690270389427,pressure,996.2
1690270689475,pressure,996.1
1690270989511,pressure,996.1
1690271289558,pressure,996.1
1690271589597,pressure,996.1
1690271889639,pressure,996.0
1690272189672,pressure,996.1
1690272489714,pressure,996.2
1690272789749,pressure,996.2
1690273089781,pressure,996.2
1690273389813,pressure,996.3
1690273689850,pressure,996.4
1690273989887,pressure,996.4
1690274289919,pressure,996.3
1690274589954,pressure,996.4
1690274889988,pressure,996.4
1690275190028,pressure,996.4
1690275490065,pressure,996.5
1690275790102,pressure,996.5
1690276090144,pressure,996.5
1690276561699,pressure,996.6
1690276861735,pressure,996.6
1690277161769,pressure,996.6
1690277461800,pressure,996.7
1690277761835,pressure,996.6
1690278061868,pressure,996.7
1690278421904,pressure,996.7
1690278721939,pressure,996.8
1690279021977,pressure,996.7
1690279322007,pressure,996.8
1690279622057,pressure,996.9
1690279922094,pressure,996.9
1690280222130,pressure,997.0
1690280522164,pressure,997.0
1690280822198,pressure,997.0
1690281122229,pressure,996.9
1690281422263,pressure,996.9
1690281722296,pressure,996.9
1690282022334,pressure,996.9
1690282322366,pressure,996.8
1690282622397,pressure,996.7
1690282922429,pressure,996.6
1690283222466,pressure,996.7
1690283522496,pressure,996.7
1690283822532,pressure,996.7
1690284122570,pressure,996.7
1690284422602,pressure,996.6
1690284722634,pressure,996.6
1690285082674,pressure,996.5
1690285382711,pressure,996.4
1690285682748,pressure,996.4
1690285982794,pressure,996.3
1690286282830,pressure,996.5
1690286582865,pressure,996.5
1690286882897,pressure,996.5
1690287182935,pressure,996.5
1690287757085,pressure,996.4
1690288057126,pressure,996.5
1690288357159,pressure,996.6
1690288657195,pressure,996.6
1690288957231,pressure,996.6
1690289257265,pressure,996.5
1690289557296,pressure,996.5
1690289857331,pressure,996.4
1690290157364,pressure,996.4
1690290457400,pressure,996.4
1690290757439,pressure,996.5
1690291057468,pressure,996.5
1690291357502,pressure,996.5
1690291657540,pressure,996.5
1690291957575,pressure,996.4
1690292257608,pressure,996.4
1690292557640,pressure,996.5
1690292857681,pressure,996.4
1690293157712,pressure,996.5
1690293457744,pressure,996.4
1690293757777,pressure,996.5
1690294057808,pressure,996.4
1690294357841,pressure,996.5
1690294657872,pressure,996.5
1690294957906,pressure,996.5
1690295257938,pressure,996.5
1690295557971,pressure,996.6
1690295858009,pressure,996.5
1690296158055,pressure,996.7
1690296458091,pressure,996.6
1690296758128,pressure,996.7
1690297058161,pressure,996.7
1690297358197,pressure,996.7
1690297658235,pressure,996.7
1690297958270,pressure,996.7
1690298258313,pressure,996.8
1690298558364,pressure,996.7
1690298858400,pressure,996.7
1690299158435,pressure,996.7
1690299458473,pressure,996.7
1690299758511,pressure,996.7
1690300058545,pressure,996.7
1690300358583,pressure,996.6
1690300658627,pressure,996.6
1690300958661,pressure,996.7
1690301318700,pressure,996.6
1690301618733,pressure,996.6
1690301918768,pressure,996.6
1690302218800,pressure,996.6
1690302518831,pressure,996.7
1690302818865,pressure,996.7
1690303118904,pressure,996.7
1690303418937,pressure,996.7
1690303718976,pressure,996.7
1690304019006,pressure,996.8
1690304319042,pressure,996.8
1690352551731,pressure,1001.7
1690352851769,pressure,1001.8
1690353151839,pressure,1001.7
1690353451877,pressure,1001.8
1690353751916,pressure,1001.8
1690354051949,pressure,1001.9
1690354351991,pressure,1002.0
1690354652038,pressure,1002.0
1690354952073,pressure,1002.1
1690355252126,pressure,1002.2
1690355552161,pressure,1002.1
1690355852201,pressure,1002.1
1690356152239,pressure,1002.2
1690356452276,pressure,1002.3
1690356752318,pressure,1002.3
1690357052352,pressure,1002.3
1690357352390,pressure,1002.3
1690357652428,pressure,1002.4
1690357952461,pressure,1002.4
1690358252494,pressure,1002.5
1690358552534,pressure,1002.5
1690358852567,pressure,1002.5
1690359152605,pressure,1002.5
1690359452638,pressure,1002.5
1690359752671,pressure,1002.6
1690360052711,pressure,1002.6
1690360352748,pressure,1002.6
1690360652781,pressure,1002.7
1690360952812,pressure,1002.7
1690361252845,pressure,1002.7
1690361552880,pressure,1002.7
1690361852913,pressure,1002.8
1690362152947,pressure,1002.8
1690362452982,pressure,1002.7
1690362753018,pressure,1002.8
1690363053053,pressure,1002.8
1690363353084,pressure,1002.8
1690363653123,pressure,1002.8
1690363953155,pressure,1002.9
1690364253195,pressure,1002.9
1690364553228,pressure,1002.8
1690364853261,pressure,1002.9
1690365153293,pressure,1002.8
1690365453331,pressure,1002.9
1690365753374,pressure,1002.9
1690366053407,pressure,1003.0
1690366353444,pressure,1003.0
1690366653483,pressure,1003.1
1690366953521,pressure,1003.0
1690367253555,pressure,1003.0
1690367553593,pressure,1003.0
1690367853632,pressure,1003.1
1690368153667,pressure,1003.1
1690368453703,pressure,1003.0
1690368753738,pressure,1003.0
1690369053772,pressure,1003.0
1690369353814,pressure,1003.1
1690369653849,pressure,1003.1
1690369953887,pressure,1003.0
1690370253918,pressure,1003.0
1690370613959,pressure,1002.9
1690370913990,pressure,1002.9
1690371214027,pressure,1002.8
1690371514066,pressure,1002.8
1690371814103,pressure,1002.8
1690372114143,pressure,1002.8
1690372414184,pressure,1002.9
1690372714229,pressure,1002.9
1690373014263,pressure,1003.0
1690373314314,pressure,1003.0
1690373614352,pressure,1003.0
1690373914393,pressure,1003.1
1690374214433,pressure,1003.1
1690374514467,pressure,1003.1
1690374814503,pressure,1003.1
1690375114534,pressure,1003.1
1690375414567,pressure,1003.1
1690375714598,pressure,1003.1
1690376014627,pressure,1003.1
1690376314658,pressure,1003.2
1690376614689,pressure,1003.2
1690376914720,pressure,1003.2
1690377214754,pressure,1003.2
1690377514787,pressure,1003.2
1690377814822,pressure,1003.3
1690378114859,pressure,1003.4
1690378414917,pressure,1003.3
1690378714953,pressure,1003.4
1690379014987,pressure,1003.4
1690379315021,pressure,1003.3
1690379615054,pressure,1003.2
1690379915093,pressure,1003.2
1690380215135,pressure,1003.2
1690380515168,pressure,1003.2
1690380815200,pressure,1003.2
1690381115235,pressure,1003.2
1690382952523,pressure,1003.4
1690383252558,pressure,1003.2
1690383552590,pressure,1003.2
1690383852620,pressure,1003.3
1690384152664,pressure,1003.3
1690384452709,pressure,1003.4
1690384752749,pressure,1003.4
1690385052783,pressure,1003.3
1690385352828,pressure,1003.3
1690385652862,pressure,1003.4
1690385952898,pressure,1003.4
1690386252933,pressure,1003.5
1690386552965,pressure,1003.4
1690386853004,pressure,1003.5
1690387153040,pressure,1003.5
1690387453072,pressure,1003.6
1690387753104,pressure,1003.6
1690388053136,pressure,1003.6
1690388353167,pressure,1003.5
1690388653206,pressure,1003.6
1690388953243,pressure,1003.6
1690389253276,pressure,1003.6
1690389553307,pressure,1003.7
1690389853360,pressure,1003.6
1690390153392,pressure,1003.7
1690390453425,pressure,1003.7
1690390753464,pressure,1003.8
1690391053501,pressure,1003.8
1690391353536,pressure,1003.7
1690391653570,pressure,1003.8
1690391953613,pressure,1003.8
1690392253648,pressure,1003.9
1690392553681,pressure,1003.9
1690392853715,pressure,1003.9
1690393153747,pressure,1004.0
1690393453792,pressure,1004.1
1690393753828,pressure,1004.1
1690394053862,pressure,1004.2
1690394353895,pressure,1004.2
1690394653935,pressure,1004.2
1690394953987,pressure,1004.2
1690395254019,pressure,1004.3
1690395554062,pressure,1004.4
1690395854098,pressure,1004.4
1690396154128,pressure,1004.5
1690396454158,pressure,1004.5
1690396754192,pressure,1004.5
1690397054224,pressure,1004.5
1690397354260,pressure,1004.6
1690397654289,pressure,1004.6
1690397954325,pressure,1004.7
1690398314364,pressure,1004.7
1690398614407,pressure,1004.7
1690398914443,pressure,1004.7
1690399214476,pressure,1004.7
1690399514516,pressure,1004.8
1690399814547,pressure,1004.9
1690400114605,pressure,1004.9
1690400414644,pressure,1005.1
1690400714675,pressure,1005.0
1690401014718,pressure,1005.1
1690401314753,pressure,1005.0
1690401614788,pressure,1005.0
1690401914827,pressure,1005.0
1690402274868,pressure,1005.1
1690402574913,pressure,1005.1
1690402874946,pressure,1005.1
1690403174981,pressure,1005.2
1690403475019,pressure,1005.2
1690403775068,pressure,1005.3
1690404075111,pressure,1005.3
1690404375142,pressure,1005.3
1690404675184,pressure,1005.3
1690404975226,pressure,1005.3
1690405335264,pressure,1005.4
1690405635303,pressure,1005.5
1690405995339,pressure,1005.5
1690406295370,pressure,1005.5
1690406595408,pressure,1005.7
1690406955452,pressure,1005.7
1690407255490,pressure,1005.7
1690407615527,pressure,1005.6
1690407915562,pressure,1005.7
1690408215603,pressure,1005.7
1690408515649,pressure,1005.7
1690408815684,pressure,1005.7
1690409115728,pressure,1005.7
1690409415762,pressure,1005.7
1690409715793,pressure,1005.8
1690410015840,pressure,1005.8
1690410315880,pressure,1005.8
1690410615912,pressure,1005.8
1690410915947,pressure,1005.8
1690411275988,pressure,1005.9
1690411576023,pressure,1005.8
1690411876060,pressure,1005.9
1690412176096,pressure,1005.9
1690412476127,pressure,1005.8
1690412776156,pressure,1005.9
1690413076195,pressure,1005.9
1690413376231,pressure,1005.8
1690413676268,pressure,1005.8
1690413976298,pressure,1005.8
1690414276333,pressure,1005.8
1690414576363,pressure,1005.9
1690414876397,pressure,1005.9
1690415176428,pressure,1005.9
1690415476458,pressure,1005.9
1690415776491,pressure,1005.9
1690416076527,pressure,1005.9
1690416376564,pressure,1005.9
1690416676601,pressure,1005.9
1690416976638,pressure,1005.9
1690417276676,pressure,1005.9
1690417576711,pressure,1005.8
1690417876745,pressure,1005.8
1690418176780,pressure,1005.7
1690418476815,pressure,1005.7
1690418776857,pressure,1005.7
1690419076891,pressure,1005.7
1690419376922,pressure,1005.7
1690419676959,pressure,1005.7
1690419977004,pressure,1005.7
1690420277038,pressure,1005.7
1690420577070,pressure,1005.7
1690420877101,pressure,1005.6
1690421177139,pressure,1005.6
1690421477181,pressure,1005.7
1690421777212,pressure,1005.6
1690422077246,pressure,1005.6
1690422377289,pressure,1005.5
1690422677327,pressure,1005.6
1690422977367,pressure,1005.5
1690423277399,pressure,1005.5
1690423877478,pressure,1005.6
1690424177517,pressure,1005.6
1690424477550,pressure,1005.7
1690424777589,pressure,1005.6
1690425077619,pressure,1005.7
1690425377670,pressure,1005.6
1690425677705,pressure,1005.6
1690425977737,pressure,1005.7
1690426277769,pressure,1005.7
1690426577800,pressure,1005.7
1690426877831,pressure,1005.7
1690427177868,pressure,1005.6
1690427477904,pressure,1005.6
1690427777937,pressure,1005.5
1690428077972,pressure,1005.6
1690428378007,pressure,1005.5
1690428678038,pressure,1005.5
1690428978074,pressure,1005.5
1690429278103,pressure,1005.5
1690429578137,pressure,1005.5
1690429878170,pressure,1005.4
1690430178201,pressure,1005.4
1690430478235,pressure,1005.4
1690430778272,pressure,1005.5
1690431078304,pressure,1005.5
1690431378337,pressure,1005.5
1690431678371,pressure,1005.5
1690431978404,pressure,1005.4
1690432278435,pressure,1005.5
1690432578469,pressure,1005.4
1690432878502,pressure,1005.4
1690433178534,pressure,1005.4
1690433478571,pressure,1005.3
1690433778605,pressure,1005.4
1690434078636,pressure,1005.4
1690434378675,pressure,1005.4
1690434678710,pressure,1005.4
1690434978742,pressure,1005.3
1690435278774,pressure,1005.3
1690435578811,pressure,1005.3
1690435878843,pressure,1005.3
1690436178877,pressure,1005.4
1690436478912,pressure,1005.3
1690436778950,pressure,1005.3
1690437078983,pressure,1005.3
1690437379018,pressure,1005.4
1690437679061,pressure,1005.4
1690437979094,pressure,1005.4
1690438279134,pressure,1005.4
1690438579166,pressure,1005.4
1690438879204,pressure,1005.4
1690439239251,pressure,1005.4
1690439539283,pressure,1005.4
1690439839318,pressure,1005.3
1690440199353,pressure,1005.4
1690440499390,pressure,1005.3
1690440799429,pressure,1005.2
1690441099459,pressure,1005.2
1690441399490,pressure,1005.2
1690441699522,pressure,1005.1
1690441999555,pressure,1005.1
1690442359597,pressure,1005.1
1690442659629,pressure,1005.0
1690442959660,pressure,1005.1
1690443259693,pressure,1005.0
1690443559726,pressure,1005.0
1690443859763,pressure,1005.0
1690444159797,pressure,1004.9
1690444459829,pressure,1004.9
1690444759862,pressure,1004.9
1690445059896,pressure,1004.9
1690445359927,pressure,1004.9
1690445659959,pressure,1004.9
1690445959991,pressure,1004.9
1690446260025,pressure,1004.8
1690446560060,pressure,1004.8
1690446860092,pressure,1004.8
1690447160122,pressure,1004.8
1690447460155,pressure,1004.8
1690447760188,pressure,1004.8
1690448060227,pressure,1004.7
1690448360264,pressure,1004.7
1690448660295,pressure,1004.7
1690448960332,pressure,1004.7
1690449260368,pressure,1004.6
1690449560398,pressure,1004.6
1690450132424,pressure,1004.5
1690450432458,pressure,1004.5
1690450732493,pressure,1004.4
1690451032532,pressure,1004.5
1690451332565,pressure,1004.5
1690451632599,pressure,1004.2
1690451932636,pressure,1004.4
1690452232669,pressure,1004.3
1690452532705,pressure,1004.3
1690452832740,pressure,1004.2
1690453132774,pressure,1004.2
1690453432810,pressure,1004.3
1690453732843,pressure,1004.5
1690454032874,pressure,1004.5
1690454332911,pressure,1004.4
1690454632944,pressure,1004.5
1690454932975,pressure,1004.5
1690455233007,pressure,1004.5
1690455533039,pressure,1004.5
1690455833075,pressure,1004.5
1690456133120,pressure,1004.5
1690456433153,pressure,1004.4
1690456733193,pressure,1004.5
1690457033257,pressure,1004.4
1690457333297,pressure,1004.5
1690457633338,pressure,1004.6
1690457933372,pressure,1004.4
1690458233409,pressure,1004.4
1690458533452,pressure,1004.4
1690458833489,pressure,1004.3
1690459133522,pressure,1004.5
1690459433551,pressure,1004.2
1690459733597,pressure,1004.4
1690460033640,pressure,1004.2
1690460333687,pressure,1004.3
1690460633727,pressure,1004.2
1690460933762,pressure,1004.2
1690461293809,pressure,1004.2
1690461653849,pressure,1004.2
1690462013891,pressure,1004.1
1690462373929,pressure,1004.1
1690462673971,pressure,1004.1
1690462974007,pressure,1004.1
1690463274042,pressure,1004.0
1690463574075,pressure,1003.9
1690463874106,pressure,1003.9
1690464174140,pressure,1003.9
1690464534187,pressure,1004.0
1690464834222,pressure,1003.9
1690465134262,pressure,1003.8
1690465434300,pressure,1003.8
1690465734356,pressure,1003.9
1690466034398,pressure,1003.8
1690466334435,pressure,1003.9
1690466634476,pressure,1003.9
1690466934512,pressure,1004.0
1690467234550,pressure,1003.9
1690467534589,pressure,1003.9
1690467834622,pressure,1003.9
1690468134663,pressure,1003.8
1690468434696,pressure,1003.8
1690468734730,pressure,1003.8
1690469034763,pressure,1003.8
1690469394799,pressure,1003.6
1690469694839,pressure,1003.5
1690469994889,pressure,1003.5
1690470294924,pressure,1003.6
1690470594962,pressure,1003.6
1690470895002,pressure,1003.6
1690471195039,pressure,1003.6
1690471495077,pressure,1003.7
1690471795112,pressure,1003.7
1690472095147,pressure,1003.7
1690472395181,pressure,1003.7
1690472695212,pressure,1003.6
1690472995241,pressure,1003.7
1690473295280,pressure,1003.7
1690473595313,pressure,1003.7
1690473895355,pressure,1003.7
1690474195387,pressure,1003.7
1690474495422,pressure,1003.7
1690474795456,pressure,1003.7
1690475095498,pressure,1003.7
1690475395536,pressure,1003.7
1690475695566,pressure,1003.8
1690475995599,pressure,1003.7
1690476295637,pressure,1003.7
1690476595676,pressure,1003.7
1690476895708,pressure,1003.7
1690477195742,pressure,1003.7
1690477495773,pressure,1003.7
1690477795815,pressure,1003.8
1690478095849,pressure,1003.7
1690478395882,pressure,1003.7
1690478695917,pressure,1003.7
1690478995955,pressure,1003.7
1690479295988,pressure,1003.7
1690479596021,pressure,1003.7
1690479896058,pressure,1003.7
1690480196093,pressure,1003.6
1690480496129,pressure,1003.6
1690480796164,pressure,1003.6
1690481379365,pressure,1003.6
1690481679400,pressure,1003.6
1690481979439,pressure,1003.6
1690482279487,pressure,1003.7
1690482579523,pressure,1003.7
1690482879558,pressure,1003.7
1690483179594,pressure,1003.7
1690483479626,pressure,1003.7
1690483779662,pressure,1003.7
1690484079707,pressure,1003.6
1690484379753,pressure,1003.7
1690484679788,pressure,1003.7
1690484979822,pressure,1003.7
1690485279854,pressure,1003.7
1690485579887,pressure,1003.7
1690485879933,pressure,1003.8
1690486239975,pressure,1003.7
1690486600014,pressure,1003.8
1690486900047,pressure,1003.8
1690487200081,pressure,1003.9
1690487500120,pressure,1003.9
1690487800153,pressure,1003.9
1690488100184,pressure,1003.9
1690488400225,pressure,1003.8
1690488700256,pressure,1003.8
1690489000293,pressure,1003.9
1690489300321,pressure,1003.9
1690489600355,pressure,1003.8
1690489900391,pressure,1003.9
1690490200423,pressure,1003.9
1690518334416,pressure,1003.6
1690518634455,pressure,1003.5
1690518934490,pressure,1003.4
1690519234527,pressure,1003.5
1690519534563,pressure,1003.5
1690519834598,pressure,1003.5
1690520134635,pressure,1003.5
1690520434670,pressure,1003.4
1690520734702,pressure,1003.5
1690521034736,pressure,1003.5
1690521334769,pressure,1003.5
1690521634805,pressure,1003.6
1690521934840,pressure,1003.6
1690522234872,pressure,1003.5
1690522534903,pressure,1003.5
1690522834941,pressure,1003.5
1690523134974,pressure,1003.5
1690523435006,pressure,1003.5
1690523735041,pressure,1003.4
1690524035072,pressure,1003.4
1690524335118,pressure,1003.4
1690524635160,pressure,1003.3
1690524935193,pressure,1003.3
1690525235225,pressure,1003.4
1690525535260,pressure,1003.3
1690525835293,pressure,1003.3
1690526135329,pressure,1003.3
1690526435363,pressure,1003.3
1690526735402,pressure,1003.3
1690527035434,pressure,1003.2
1690527335488,pressure,1003.1
1690527695530,pressure,1003.1
1690527995578,pressure,1003.2
1690528295609,pressure,1003.2
1690528595642,pressure,1003.2
1690528955682,pressure,1003.2
1690529255723,pressure,1003.2
1690529555760,pressure,1003.2
1690529855840,pressure,1003.2
1690530155875,pressure,1003.2
1690530455917,pressure,1003.2
1690530755966,pressure,1003.3
1690531056008,pressure,1003.2
1690531356059,pressure,1003.2
1690531656090,pressure,1003.2
1690532016128,pressure,1003.3
1690532376166,pressure,1003.2
1690532676212,pressure,1003.3
1690532976247,pressure,1003.3
1690533276285,pressure,1003.2
1690533636328,pressure,1003.3
1690533936366,pressure,1003.3
1690534236399,pressure,1003.3
1690534536435,pressure,1003.3
1690535319967,pressure,1003.3
1690535620004,pressure,1003.3
1690535920046,pressure,1003.3
1690536220085,pressure,1003.3
1690536520118,pressure,1003.3
1690536820150,pressure,1003.3
1690537120185,pressure,1003.3
1690537420220,pressure,1003.3
1690537720254,pressure,1003.2
1690538020287,pressure,1003.2
1690538320320,pressure,1003.3
1690538620359,pressure,1003.3
1690538920393,pressure,1003.3
1690539220436,pressure,1003.2
1690539520469,pressure,1003.2
1690539820503,pressure,1003.1
1690540120537,pressure,1003.2
1690540420571,pressure,1003.2
1690540720606,pressure,1003.2
1690541020643,pressure,1003.1
1690541320682,pressure,1003.2
1690541620718,pressure,1003.2
1690541920757,pressure,1003.2
1690542220792,pressure,1003.1
1690542520825,pressure,1003.0
1690542820864,pressure,1003.0
1690543120911,pressure,1003.2
1690543420945,pressure,1003.2
1690543720991,pressure,1003.3
1690544021027,pressure,1003.3
1690544321064,pressure,1003.3
1690544681104,pressure,1003.3
1690545113559,pressure,1003.5
1690545413593,pressure,1003.5
1690545713624,pressure,1003.5
1690546013662,pressure,1003.5
1690546313697,pressure,1003.5
1690546613727,pressure,1003.7
1690546913759,pressure,1003.7
1690547213791,pressure,1003.8
1690547513824,pressure,1003.7
1690547813864,pressure,1003.8
1690548113904,pressure,1003.9
1690548413939,pressure,1003.9
1690548713975,pressure,1003.8
1690549014017,pressure,1003.7
1690549314058,pressure,1003.8
1690549614096,pressure,1003.7
1690549914134,pressure,1003.6
1690550214169,pressure,1003.6
1690550514209,pressure,1003.6
1690550814255,pressure,1003.6
1690551114291,pressure,1003.4
1690551414334,pressure,1003.6
1690551714368,pressure,1003.6
1690552014407,pressure,1003.7
1690552314444,pressure,1003.8
1690552614478,pressure,1003.9
1690552914535,pressure,1003.9
1690553214573,pressure,1003.8
1690553514610,pressure,1003.9
1690553814648,pressure,1003.9
1690554114679,pressure,1004.0
1690554474723,pressure,1004.0
1690554774759,pressure,1004.1
1690555074789,pressure,1004.1
1690555374821,pressure,1004.0
1690555674854,pressure,1004.0
1690555974886,pressure,1004.1
1690556274920,pressure,1004.2
1690556574954,pressure,1004.2
1690556874993,pressure,1004.3
1690557175024,pressure,1004.3
1690557475067,pressure,1004.3
1690557775106,pressure,1004.3
1690558075147,pressure,1004.2
1690558375186,pressure,1004.4
1690558675226,pressure,1004.4
1690558975260,pressure,1004.4
1690559275292,pressure,1004.5
1690559575324,pressure,1004.3
1690559875359,pressure,1004.3
1690560175397,pressure,1004.3
1690560475430,pressure,1004.4
1690560775464,pressure,1004.4
1690561075497,pressure,1004.5
1690561375535,pressure,1004.5
1690561735578,pressure,1004.4
1690562035613,pressure,1004.4
1690562335650,pressure,1004.3
1690562635685,pressure,1004.3
1690562995726,pressure,1004.4
1690563355767,pressure,1004.4
1690563655805,pressure,1004.4
1690563955844,pressure,1004.5
1690564255879,pressure,1004.4
1690564555917,pressure,1004.4
1690564855950,pressure,1004.5
1690565155987,pressure,1004.5
1690565456018,pressure,1004.5
1690565756065,pressure,1004.5
1690566434512,pressure,1004.7
1690566734543,pressure,1004.8
1690567034574,pressure,1004.8
1690567334609,pressure,1004.8
1690567634646,pressure,1004.9
1690567934676,pressure,1004.9
1690568234707,pressure,1004.9
1690568534738,pressure,1004.8
1690568834771,pressure,1004.8
1690569134805,pressure,1004.9
1690569434847,pressure,1004.8
1690569734883,pressure,1004.9
